# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
9/3/2013 12:00,870,681,536,418,309,225,232,225,269,368,531,696,833,943,1022,1049,1144,1139,1072,908,707,525,403,315,232,150,86,45,25,17,17,13,19,34,87,213,381,728,1132,1564,1760,1734,1643,1494,1313,1199,1230,1300,1301,1240,1210,1218,1334,1508,1725,2039,2352,2722,3000,3295,3525,3622,3564,3473,3347,3224,3136,3084,2978,2913,2864,2838
9/3/2013 13:00,682,514,401,328,246,230,265,322,419,596,794,925,1013,1055,1120,1164,1178,1080,918,691,527,408,312,230,154,88,44,26,14,12,14,16,32,85,221,402,757,1146,1559,1730,1723,1621,1498,1345,1246,1222,1279,1326,1271,1211,1217,1361,1497,1752,2042,2374,2709,3040,3307,3532,3581,3585,3501,3378,3232,3121,3089,3066,3007,2942,2904,2885
9/3/2013 14:00,488,383,314,256,230,248,334,445,593,792,932,993,1043,1091,1174,1174,1103,908,708,524,408,317,230,151,86,46,26,14,13,12,18,32,86,220,402,763,1148,1557,1718,1707,1616,1495,1349,1236,1244,1253,1284,1270,1206,1193,1335,1524,1780,2062,2366,2701,3018,3316,3534,3592,3549,3494,3396,3257,3110,3061,3056,3010,2980,2920,2867,2879
9/3/2013 15:00,417,341,271,250,267,355,491,667,836,974,1041,1064,1113,1169,1225,1112,933,694,528,413,323,229,153,88,43,27,13,15,13,17,36,88,229,421,780,1192,1559,1737,1714,1643,1588,1372,1270,1256,1285,1268,1261,1230,1220,1347,1530,1788,2123,2424,2764,3070,3347,3561,3612,3567,3459,3399,3285,3120,3041,3003,3002,2977,2968,2896,2872,2875
9/3/2013 16:00,334,285,243,258,346,491,675,857,974,1040,1068,1098,1144,1159,1146,931,705,514,413,321,230,152,87,44,25,13,14,14,17,33,87,228,421,792,1181,1589,1722,1697,1621,1580,1447,1344,1255,1281,1291,1231,1214,1232,1331,1515,1771,2108,2448,2764,3076,3346,3549,3635,3591,3506,3375,3272,3150,3049,3003,2971,2979,2962,2925,2884,2879,2867
9/3/2013 17:00,208,191,220,283,399,565,761,902,992,1063,1112,1134,1162,1123,993,769,569,440,343,250,162,97,62,35,25,20,23,29,51,110,229,436,835,1220,1544,1599,1527,1431,1427,1343,1272,1234,1156,1176,1167,1161,1206,1340,1533,1765,2074,2482,2839,3167,3413,3598,3648,3619,3512,3381,3251,3131,3077,3011,2996,2982,3002,3011,2977,2964,2957,2961
9/3/2013 18:00,207,229,301,397,566,767,903,1003,1060,1114,1153,1151,1107,978,758,567,440,339,250,161,97,58,36,25,22,23,29,49,110,229,434,787,1220,1543,1617,1552,1445,1403,1308,1262,1228,1231,1182,1168,1161,1205,1322,1526,1755,2087,2429,2829,3156,3413,3603,3644,3600,3546,3412,3265,3122,3080,3032,2995,2989,2986,2996,3012,2980,2932,2928,2935
9/3/2013 19:00,250,323,401,537,724,860,948,1020,1065,1113,1150,1089,970,759,581,442,348,252,160,95,57,34,23,20,22,28,44,100,219,425,767,1156,1520,1594,1549,1427,1289,1257,1181,1175,1176,1172,1122,1125,1152,1283,1462,1715,1949,2262,2592,2934,3247,3472,3527,3496,3442,3401,3248,3127,3068,3045,3020,3012,3016,3015,3027,3039,3006,2957,2929,2894
9/3/2013 20:00,321,417,540,718,853,939,1019,1074,1122,1131,1100,963,771,586,451,346,255,160,95,56,34,22,20,19,27,45,98,214,422,765,1156,1459,1628,1550,1437,1299,1161,1171,1125,1164,1176,1132,1140,1145,1274,1450,1681,1998,2228,2565,2897,3218,3476,3559,3532,3450,3392,3274,3140,3098,3044,3027,3019,3013,3021,3023,3037,3036,2996,2929,2862,2739
9/3/2013 21:00,460,597,720,816,930,1048,1174,1243,1270,1221,1101,888,717,572,465,366,246,150,89,51,31,26,23,21,39,91,190,369,686,1029,1360,1420,1447,1315,1175,1109,1023,946,765,640,528,460,448,432,523,646,977,1383,1829,2256,2709,3071,3281,3382,3422,3344,3255,3128,3105,3088,3025,2902,2680,2488,2357,2285,2236,2195,2126,1949,1760,1599
9/3/2013 22:00,655,765,862,932,1047,1161,1271,1280,1219,1087,895,705,590,461,360,254,163,91,51,31,25,23,26,36,89,186,366,682,1029,1315,1420,1362,1310,1236,1098,1023,863,690,609,521,467,434,456,491,625,951,1344,1824,2296,2680,3063,3261,3376,3414,3326,3235,3134,3106,3086,3074,2879,2697,2477,2366,2284,2219,2193,2116,2011,1761,1594,1420
9/3/2013 23:00,835,922,983,1086,1162,1256,1301,1224,1089,891,719,588,473,356,244,168,101,50,31,25,22,26,41,82,180,353,671,1047,1319,1409,1361,1268,1173,1092,1014,863,689,554,498,461,439,434,494,604,910,1324,1780,2308,2683,3021,3261,3380,3420,3377,3232,3148,3118,3086,3087,2928,2688,2485,2356,2272,2210,2171,2102,2017,1840,1593,1424,1233
9/4/2013 0:00,1039,1053,1138,1225,1272,1290,1238,1099,891,722,599,477,365,245,157,101,61,33,27,23,24,39,89,171,353,668,1031,1324,1399,1336,1242,1141,1044,943,794,617,491,430,396,378,397,474,664,880,1251,1735,2228,2727,3030,3204,3357,3395,3331,3233,3121,3107,3082,3028,2926,2719,2469,2342,2253,2173,2121,2078,1994,1808,1617,1355,1179,1070
9/4/2013 1:00,1235,1256,1313,1362,1345,1273,1121,907,716,594,489,373,248,163,97,64,43,31,23,26,41,91,178,338,675,1012,1316,1387,1318,1236,1126,1025,917,763,593,481,395,383,356,382,464,633,896,1206,1641,2143,2587,2989,3174,3293,3373,3326,3201,3115,3094,3132,3107,2909,2757,2533,2379,2287,2214,2161,2119,2069,1901,1717,1500,1257,1125,994
9/4/2013 2:00,1407,1441,1418,1389,1285,1129,910,719,595,476,351,246,165,96,64,31,27,25,23,35,78,159,332,655,1019,1288,1378,1320,1225,1108,1001,876,721,548,447,379,332,319,303,305,371,607,941,1352,1892,2434,2869,3102,3242,3268,3252,3141,3048,3060,3063,3080,2932,2689,2466,2376,2275,2249,2200,2184,2124,2019,1886,1741,1622,1456,1305,1127
9/4/2013 3:00,1232,1345,1328,1239,1079,868,681,548,439,328,236,154,88,48,33,19,15,21,32,77,157,327,646,982,1292,1356,1303,1215,1126,991,868,705,532,433,375,331,299,292,298,350,562,902,1287,1819,2373,2812,3081,3226,3264,3208,3103,3018,3029,3080,3053,2944,2743,2492,2367,2329,2258,2210,2176,2031,1998,1872,1733,1630,1536,1350,1141,942
9/4/2013 4:00,1566,1497,1298,1127,889,696,566,453,341,242,162,94,48,28,25,18,24,36,77,154,327,659,982,1271,1396,1303,1212,1102,1012,880,714,536,424,367,334,301,291,302,365,559,880,1287,1806,2371,2802,3063,3226,3283,3198,3069,3002,3031,3076,3085,2912,2740,2533,2382,2290,2293,2210,2177,2120,1992,1869,1739,1626,1530,1408,1229,972,827
9/4/2013 5:00,1772,1522,1238,977,747,592,457,335,232,149,91,50,37,43,57,58,62,95,165,332,708,1119,1510,1663,1647,1500,1337,1184,1017,839,675,560,472,400,353,314,329,415,640,950,1347,1801,2245,2674,3001,3208,3279,3218,3106,3008,3046,3109,3089,2935,2679,2465,2359,2264,2202,2141,2035,1908,1826,1696,1615,1550,1470,1333,1124,933,741,597
9/4/2013 6:00,1717,1365,1025,792,611,487,365,251,154,101,58,35,34,47,61,63,98,174,334,705,1124,1537,1674,1635,1524,1338,1184,1010,837,676,560,475,401,350,314,325,410,630,955,1336,1802,2239,2693,2971,3206,3274,3223,3089,3008,3029,3144,3099,2932,2706,2446,2363,2295,2210,2100,2018,1924,1810,1717,1613,1549,1466,1332,1128,913,739,579,445
9/4/2013 7:00,1610,1244,873,682,530,398,284,189,114,73,52,37,46,55,69,104,189,367,743,1161,1588,1756,1728,1562,1423,1232,1098,890,749,632,535,435,363,319,323,410,632,933,1331,1799,2259,2674,2991,3216,3279,3204,3053,2964,2959,3037,3090,2901,2686,2508,2363,2333,2267,2115,2025,1878,1771,1678,1600,1492,1426,1287,1075,843,649,476,344,264
9/4/2013 8:00,1227,913,672,532,402,285,197,121,71,52,44,44,45,55,90,187,368,749,1163,1583,1754,1730,1596,1411,1252,1098,912,750,628,535,438,369,317,324,410,618,941,1348,1820,2255,2695,2991,3217,3270,3205,3052,2932,2973,3032,3029,2941,2722,2508,2428,2315,2271,2141,1978,1883,1775,1676,1604,1523,1421,1291,1081,846,651,480,340,252,213
9/4/2013 9:00,931,785,647,526,395,275,194,123,74,60,46,40,47,93,223,418,857,1320,1753,1935,1930,1794,1582,1439,1273,1082,943,782,631,480,358,252,223,261,373,587,826,1234,1751,2277,2685,2992,3202,3267,3228,3179,3152,3222,3244,3207,3186,3107,2990,2878,2786,2758,2760,2795,2815,2810,2746,2604,2408,2158,1876,1584,1271,1048,814,620,422,265
9/4/2013 10:00,679,602,503,374,267,176,117,68,56,47,41,44,91,198,410,861,1335,1742,1938,1929,1795,1598,1426,1244,1089,945,803,638,472,359,261,206,258,367,589,816,1163,1727,2256,2670,3023,3194,3267,3218,3171,3175,3210,3242,3200,3160,3108,2990,2878,2789,2763,2749,2805,2827,2825,2761,2608,2414,2151,1868,1586,1299,1051,822,622,422,265,170
9/4/2013 11:00,618,553,417,289,191,127,75,64,59,49,46,85,204,383,762,1326,1768,1910,1899,1750,1557,1405,1238,1073,951,825,650,485,338,248,202,214,334,519,810,1190,1684,2215,2634,3010,3239,3271,3232,3174,3187,3202,3220,3235,3196,3162,3056,2950,2867,2879,2932,2982,2987,2967,2904,2701,2507,2275,1991,1741,1457,1215,1008,810,596,400,251,157
9/4/2013 12:00,481,407,291,190,123,78,59,60,55,50,86,199,401,754,1248,1720,1966,1909,1766,1580,1418,1231,1072,948,821,651,487,353,244,203,209,325,589,830,1230,1720,2230,2651,3011,3244,3339,3251,3200,3210,3237,3241,3216,3199,3135,3046,2940,2854,2880,2927,2975,2993,2987,2922,2767,2529,2285,2009,1717,1460,1211,1011,814,617,450,265,164,106
9/4/2013 13:00,353,280,177,118,71,60,51,55,53,90,190,384,757,1219,1689,1956,1934,1768,1592,1430,1242,1063,952,813,655,484,340,251,198,211,324,537,813,1160,1655,2133,2514,2863,3113,3242,3253,3170,3199,3219,3220,3194,3112,3067,2984,2882,2803,2848,2925,2989,3005,2991,2923,2778,2595,2313,2050,1751,1467,1253,1027,838,631,471,281,177,114,66
9/4/2013 14:00,246,181,110,74,53,48,45,52,92,194,379,734,1243,1698,1923,1934,1788,1582,1437,1257,1069,938,816,649,498,340,242,209,208,327,538,772,1167,1588,2117,2522,2844,3093,3221,3222,3212,3188,3211,3204,3192,3130,3034,2944,2839,2790,2825,2923,2987,3007,2984,2921,2777,2595,2345,2055,1757,1459,1228,1035,818,635,469,282,178,114,69,45
9/4/2013 15:00,185,126,76,58,49,49,51,88,185,368,703,1187,1655,1901,1887,1790,1600,1424,1243,1053,918,788,639,486,346,247,200,216,326,542,769,1116,1547,2044,2476,2821,3045,3175,3182,3171,3208,3186,3183,3141,3094,2983,2890,2801,2734,2799,2904,2992,3004,2970,2885,2752,2577,2342,2089,1825,1489,1260,1072,884,665,496,301,193,119,71,50,42
9/4/2013 16:00,207,128,87,70,61,59,93,192,372,730,1178,1642,1894,1908,1755,1607,1430,1237,1051,929,788,638,494,343,250,202,205,333,489,771,1137,1560,2028,2453,2795,3042,3148,3152,3145,3186,3242,3173,3138,3063,2994,2836,2773,2738,2771,2907,2978,3006,2973,2887,2758,2577,2340,2093,1821,1551,1292,1085,882,670,496,304,192,120,72,50,43,43
9/4/2013 17:00,75,59,60,61,68,100,181,325,618,993,1377,1557,1546,1513,1392,1312,1148,966,837,709,563,458,331,228,210,222,327,557,746,1078,1525,1990,2457,2819,3027,3119,3114,3134,3177,3226,3255,3178,3127,3015,2882,2741,2700,2783,2892,2988,2991,2949,2856,2699,2530,2291,2043,1761,1494,1260,998,794,584,404,235,154,98,58,40,35,31,33
9/4/2013 18:00,78,65,65,64,101,181,329,624,999,1389,1586,1548,1488,1381,1267,1154,995,832,704,557,454,349,260,209,236,332,487,766,1020,1511,2028,2445,2811,3027,3101,3101,3115,3129,3192,3213,3222,3109,3010,2881,2735,2684,2776,2903,2992,2984,2943,2856,2709,2531,2293,2043,1762,1501,1261,1034,799,579,403,235,153,96,59,40,33,32,34,36
9/4/2013 19:00,63,65,74,100,181,311,614,1001,1399,1602,1587,1471,1362,1235,1127,1004,845,701,561,444,344,275,233,229,406,506,716,1098,1468,2036,2532,2918,3104,3179,3099,3089,3125,3128,3166,3167,3149,2979,2856,2743,2669,2766,2894,3002,3002,2935,2854,2708,2527,2281,2029,1750,1486,1261,1036,824,577,397,234,155,105,64,45,33,33,36,35,47
9/4/2013 20:00,63,65,74,100,181,311,614,1001,1399,1602,1587,1471,1362,1235,1127,1004,845,701,561,444,344,275,233,229,406,506,716,1098,1468,2036,2532,2918,3104,3179,3099,3089,3125,3128,3166,3167,3149,2979,2856,2743,2669,2766,2894,3002,3002,2935,2854,2708,2527,2281,2029,1750,1486,1261,1036,824,577,397,234,155,105,64,45,33,33,36,35,47
9/4/2013 21:00,63,65,74,100,181,311,614,1001,1399,1602,1587,1471,1362,1235,1127,1004,845,701,561,444,344,275,233,229,406,506,716,1098,1468,2036,2532,2918,3104,3179,3099,3089,3125,3128,3166,3167,3149,2979,2856,2743,2669,2766,2894,3002,3002,2935,2854,2708,2527,2281,2029,1750,1486,1261,1036,824,577,397,234,155,105,64,45,33,33,36,35,47
9/4/2013 22:00,63,65,74,100,181,311,614,1001,1399,1602,1587,1471,1362,1235,1127,1004,845,701,561,444,344,275,233,229,406,506,716,1098,1468,2036,2532,2918,3104,3179,3099,3089,3125,3128,3166,3167,3149,2979,2856,2743,2669,2766,2894,3002,3002,2935,2854,2708,2527,2281,2029,1750,1486,1261,1036,824,577,397,234,155,105,64,45,33,33,36,35,47
9/4/2013 23:00,63,65,74,100,181,311,614,1001,1399,1602,1587,1471,1362,1235,1127,1004,845,701,561,444,344,275,233,229,406,506,716,1098,1468,2036,2532,2918,3104,3179,3099,3089,3125,3128,3166,3167,3149,2979,2856,2743,2669,2766,2894,3002,3002,2935,2854,2708,2527,2281,2029,1750,1486,1261,1036,824,577,397,234,155,105,64,45,33,33,36,35,47
9/5/2013 0:00,624,833,1049,1322,1362,1322,1248,1138,1092,1023,906,774,615,477,348,240,163,113,101,144,238,416,825,1371,1935,2403,2836,3049,3102,3084,3004,2929,2856,2838,2820,2807,2723,2615,2509,2418,2398,2433,2479,2441,2400,2306,2129,1923,1671,1362,1037,796,671,612,564,493,410,336,217,145,91,54,31,28,32,32,32,39,54,67,80,83
9/5/2013 1:00,889,1123,1350,1433,1324,1247,1156,1101,1006,906,767,597,439,315,216,154,126,94,136,218,400,835,1405,1982,2450,2819,3043,3127,3119,3027,2955,2883,2822,2828,2791,2736,2613,2473,2401,2387,2443,2464,2476,2414,2338,2152,1934,1681,1370,1037,796,678,633,582,514,420,345,220,146,86,64,35,30,33,33,31,40,54,71,82,92,89
9/5/2013 2:00,1146,1403,1439,1369,1238,1156,1147,1039,897,776,604,445,296,199,140,121,110,137,220,397,831,1437,2014,2491,2835,3031,3117,3104,3037,2966,2887,2835,2810,2797,2694,2604,2459,2396,2391,2431,2461,2457,2382,2315,2154,1931,1682,1371,1054,796,679,632,584,514,423,347,224,146,86,64,41,30,33,31,31,40,54,71,84,92,91,85
9/5/2013 3:00,1484,1538,1412,1301,1169,1144,1081,922,783,613,448,299,183,132,111,107,139,222,394,832,1446,2071,2527,2865,3049,3103,3090,3040,3003,2928,2840,2819,2811,2705,2562,2442,2369,2381,2435,2447,2453,2380,2286,2128,1915,1646,1342,1038,814,694,655,616,526,410,330,211,145,85,59,44,36,37,32,29,40,54,70,87,96,93,83,73
9/5/2013 4:00,1766,1602,1432,1294,1185,1082,964,774,617,459,307,179,112,88,88,145,225,397,825,1401,2066,2542,2870,3068,3137,3095,3043,2985,2932,2860,2851,2815,2706,2564,2411,2323,2360,2428,2455,2439,2386,2286,2102,1879,1646,1345,1037,816,714,655,618,526,410,330,212,146,88,57,39,36,36,34,31,40,53,70,87,96,94,84,70,61
9/5/2013 5:00,1901,1661,1449,1290,1109,952,816,645,484,326,197,123,76,66,114,213,354,777,1365,1897,2296,2651,2910,3082,3097,2987,2916,2821,2783,2737,2706,2620,2486,2339,2252,2258,2376,2437,2414,2350,2275,2177,2068,1942,1727,1450,1235,1116,1014,905,760,573,432,284,188,123,82,59,50,46,40,32,38,52,71,89,104,104,94,72,57,47
9/5/2013 6:00,1746,1491,1295,1135,964,799,656,465,316,183,123,66,56,89,171,347,763,1377,1918,2305,2648,2954,3090,3097,3040,2931,2819,2756,2745,2724,2625,2503,2339,2226,2257,2338,2431,2404,2320,2251,2180,2054,1903,1723,1445,1230,1116,1023,905,745,573,434,286,187,122,84,60,50,45,40,30,37,53,72,89,103,104,90,75,55,45,41
9/5/2013 7:00,1477,1269,1105,971,828,653,500,325,210,138,94,66,88,153,293,782,1370,1924,2332,2639,2921,3099,3075,3014,2939,2851,2772,2691,2671,2642,2476,2336,2223,2229,2317,2375,2383,2287,2186,2114,2043,1872,1654,1447,1227,1108,1007,896,744,564,437,287,189,122,85,61,50,44,40,30,34,47,66,85,99,102,90,74,59,42,36,37
9/5/2013 8:00,1345,1109,969,859,674,489,332,207,143,93,74,95,155,278,709,1394,1929,2300,2653,2922,3085,3092,2993,2971,2851,2805,2746,2665,2591,2523,2352,2230,2237,2302,2356,2335,2290,2196,2083,2018,1880,1633,1370,1222,1103,1010,893,739,565,428,286,189,123,83,61,51,44,39,32,36,47,68,85,97,103,91,75,57,44,36,37,39
9/5/2013 9:00,1188,1100,1032,930,734,542,368,242,139,82,80,103,178,635,1310,1859,2053,2138,2239,2345,2449,2554,2642,2773,2816,2773,2651,2447,2300,2193,2104,2194,2364,2521,2635,2620,2614,2529,2420,2288,2058,1749,1513,1437,1319,1193,1027,849,683,512,397,270,187,120,69,40,26,18,18,22,36,45,50,56,60,61,70,71,70,70,73,88
9/5/2013 10:00,1036,969,898,732,537,360,240,141,80,83,108,177,556,1267,1867,2040,2130,2205,2370,2454,2507,2649,2777,2833,2778,2652,2500,2300,2145,2133,2202,2379,2550,2611,2622,2555,2538,2438,2248,2029,1762,1496,1365,1322,1188,1026,848,678,515,394,269,187,123,69,40,27,18,18,25,36,45,51,56,59,62,70,71,70,70,73,84,101
9/5/2013 11:00,1099,964,766,549,364,236,145,93,106,177,206,573,1154,1812,2046,2133,2229,2372,2494,2530,2652,2827,2915,2855,2681,2516,2319,2123,2041,2190,2345,2489,2540,2544,2523,2421,2366,2163,1891,1611,1380,1227,1116,1025,898,713,537,406,295,214,164,107,68,37,21,16,21,21,25,27,30,39,42,52,61,65,68,71,73,81,93,112
9/5/2013 12:00,1042,813,615,398,241,153,100,114,135,248,561,1131,1672,2043,2166,2292,2390,2504,2559,2656,2805,2923,2866,2737,2565,2343,2142,2073,2143,2401,2534,2541,2587,2495,2407,2281,2124,1860,1542,1277,1146,1047,932,801,619,487,360,270,213,166,112,69,38,19,10,14,17,24,29,33,38,45,51,59,66,70,74,80,86,99,119,146
9/5/2013 13:00,759,562,384,250,143,89,94,159,209,638,1160,1700,1931,2180,2311,2391,2471,2546,2674,2782,2865,2870,2762,2632,2426,2188,2089,2170,2339,2505,2554,2551,2498,2363,2253,2066,1817,1508,1223,1067,991,884,735,601,458,339,252,201,158,107,67,37,21,13,17,27,32,35,37,39,46,49,57,66,74,80,90,100,111,132,148,169
9/5/2013 14:00,527,356,244,152,90,94,130,239,548,1202,1676,1946,2080,2301,2442,2475,2515,2621,2809,2887,2838,2760,2610,2422,2228,2083,2157,2342,2476,2554,2552,2496,2390,2264,2039,1791,1506,1237,1072,971,874,738,564,459,339,252,196,157,104,67,37,21,12,20,26,34,36,37,38,44,48,58,67,74,81,90,101,111,128,156,170,185
9/5/2013 15:00,376,257,159,108,100,132,195,610,1126,1791,1940,2088,2228,2421,2501,2509,2633,2752,2893,2860,2748,2635,2441,2240,2150,2172,2367,2467,2501,2535,2475,2368,2241,2063,1764,1470,1223,1053,959,855,707,553,423,324,236,182,145,101,57,32,20,11,16,28,33,37,38,38,42,48,57,65,72,80,91,103,118,131,148,187,193,189
9/5/2013 16:00,301,219,140,128,172,253,539,1221,1787,2034,2095,2240,2375,2493,2566,2617,2821,2855,2870,2771,2610,2469,2284,2151,2239,2400,2492,2514,2503,2444,2342,2245,2046,1768,1464,1197,1054,956,851,698,546,429,309,231,171,140,98,58,31,19,10,16,24,37,37,39,38,41,49,55,67,72,80,92,102,119,137,163,175,202,201,194
9/5/2013 17:00,172,167,131,82,135,500,1055,1778,1981,2042,2069,2112,2170,2227,2417,2544,2795,2764,2770,2661,2427,2275,2181,2264,2435,2554,2558,2524,2444,2331,2208,2018,1796,1580,1344,1200,1099,941,774,601,471,358,251,186,136,103,64,38,22,16,17,24,30,39,44,49,53,56,65,74,82,89,99,108,117,132,152,172,184,188,195,205
9/5/2013 18:00,113,126,105,157,529,1168,1780,2030,2087,2158,2192,2134,2189,2383,2610,2710,2819,2729,2666,2461,2235,2174,2270,2454,2584,2608,2504,2465,2343,2215,2046,1830,1566,1350,1194,1086,952,759,594,452,350,250,182,135,96,62,36,22,16,17,23,31,39,47,50,53,56,66,74,80,91,101,109,117,130,153,172,183,188,193,203,214
9/5/2013 19:00,63,80,127,486,1057,1757,1932,2096,2205,2233,2220,2176,2370,2613,2787,2797,2756,2589,2398,2226,2131,2234,2401,2604,2670,2526,2440,2371,2233,2074,1860,1614,1373,1217,1067,920,742,587,446,339,246,178,134,95,58,36,20,17,17,22,32,41,49,55,59,65,69,77,80,85,93,104,114,128,148,173,184,188,193,194,197,216
9/5/2013 20:00,50,111,481,1109,1656,1923,2013,2197,2245,2260,2270,2346,2598,2775,2821,2716,2623,2368,2193,2175,2245,2427,2580,2670,2641,2438,2309,2230,2086,1860,1613,1369,1216,1074,899,742,572,447,335,237,176,128,89,55,34,21,17,17,23,32,41,48,54,59,64,72,75,81,86,91,104,115,129,146,162,184,190,190,195,198,205,223
9/5/2013 21:00,108,494,1019,1565,1773,1957,2142,2309,2302,2280,2349,2408,2534,2602,2615,2519,2370,2087,2027,2081,2254,2336,2384,2402,2295,2216,2186,2150,2008,1803,1572,1356,1103,902,741,633,503,383,234,155,97,59,37,22,12,11,8,11,15,23,33,46,60,76,88,82,67,60,56,58,70,89,103,115,114,120,121,109,111,113,123,147
9/5/2013 22:00,511,1054,1587,1854,1960,2140,2245,2324,2285,2386,2457,2522,2578,2600,2539,2308,2173,1958,2126,2239,2382,2377,2337,2354,2285,2186,2108,1996,1818,1584,1362,1107,898,732,613,503,380,233,150,98,60,34,21,11,11,8,11,15,23,33,46,60,77,88,88,75,59,56,59,71,89,106,115,120,106,112,113,107,110,128,147,173
9/5/2013 23:00,1167,1637,1873,1957,2166,2259,2262,2310,2374,2471,2534,2548,2576,2508,2348,2096,2058,1995,2190,2315,2348,2280,2264,2237,2150,2035,1923,1776,1576,1330,1072,865,677,541,405,293,195,134,78,44,22,11,8,7,6,10,19,27,38,47,58,75,84,74,67,65,54,58,74,89,103,122,122,116,112,111,119,120,132,154,179,208
9/6/2013 0:00,1715,1934,2093,2202,2257,2254,2222,2347,2473,2549,2562,2558,2479,2322,2138,1991,2122,2123,2291,2323,2331,2283,2257,2223,2089,1957,1782,1582,1389,1125,914,741,578,444,343,228,139,81,47,23,12,8,9,6,11,19,28,40,45,58,72,82,79,69,64,53,57,72,90,103,115,122,115,118,104,103,113,121,140,160,195,212
9/6/2013 1:00,2002,2071,2169,2256,2256,2229,2299,2459,2526,2545,2548,2467,2324,2153,2095,2050,2273,2222,2326,2264,2315,2214,2214,2124,1978,1798,1607,1388,1134,928,745,573,429,328,225,135,76,40,19,19,24,37,48,67,68,70,70,62,64,71,78,76,70,69,62,67,79,100,121,130,136,130,124,118,100,104,119,126,151,181,225,251
9/6/2013 2:00,1903,2063,2199,2217,2188,2261,2363,2491,2529,2547,2443,2288,2124,2018,2071,2159,2326,2241,2251,2266,2293,2184,2133,2002,1806,1603,1402,1126,903,746,577,431,330,220,135,76,38,19,19,27,37,54,64,75,68,68,61,65,71,79,78,70,69,68,67,79,99,121,138,137,130,124,118,111,108,109,128,146,185,228,271,309
9/6/2013 3:00,1996,2195,2247,2242,2244,2318,2392,2478,2515,2460,2280,2094,2033,2066,2179,2238,2318,2230,2236,2265,2249,2106,1992,1836,1625,1401,1134,893,714,565,430,328,215,129,73,36,17,18,29,40,54,74,80,77,67,65,66,76,82,75,71,67,66,71,82,103,127,141,142,133,125,118,116,114,113,116,134,173,228,276,336,407
9/6/2013 4:00,2106,2206,2211,2241,2267,2330,2383,2397,2389,2276,2089,1954,1984,2069,2152,2255,2286,2259,2221,2229,2145,1965,1788,1628,1401,1053,850,709,555,426,321,220,129,73,35,16,17,28,41,57,75,80,78,72,61,66,73,82,73,59,66,66,67,83,106,129,142,141,134,125,119,116,116,119,120,134,162,218,281,345,441,482
9/6/2013 5:00,2113,2284,2262,2260,2193,2139,2116,2110,2041,1955,1884,1881,2053,2158,2242,2342,2440,2442,2446,2388,2236,1945,1670,1447,1187,919,731,593,464,322,205,133,76,40,16,13,21,41,62,82,87,91,87,73,67,71,79,69,57,57,69,75,83,107,133,152,148,137,128,119,114,116,120,133,145,180,230,284,388,463,559,583
